UniversityId,TenantId,Major_category,Gender,Peer rating,LandLord rating
656,656,Biology & Life Science,female,4.3,4.3
657,657,Biology & Life Science,male,3.8,3.8
658,658,Biology & Life Science,male,4.3,4.3
659,659,Biology & Life Science,brand,4,4
660,660,Biology & Life Science,brand,4.4,4.4
661,661,Biology & Life Science,male,4.5,4.5
662,662,Biology & Life Science,male,4.1,4.1
663,663,Biology & Life Science,male,4.1,4.1
664,664,Biology & Life Science,male,3.9,3.9
665,665,Biology & Life Science,male,4,4
666,666,Biology & Life Science,brand,3.4,3.4
667,667,Computers & Mathematics,male,3.3,3.3
668,668,Computers & Mathematics,female,3.2,3.2
669,669,Computers & Mathematics,male,3.4,3.4
670,670,Industrial Arts & Consumer Services,unknown,3.4,3.4
671,671,Interdisciplinary,female,3.4,3.4
672,672,Humanities & Liberal Arts,male,3.4,3.4
673,673,Health,male,3.3,3.3
674,674,Computers & Mathematics,female,3.2,3.2
675,675,Biology & Life Science,female,3.4,3.4
676,676,Social Science,female,3.4,3.4
677,677,Industrial Arts & Consumer Services,male,3.2,3.2
678,678,Humanities & Liberal Arts,brand,3.3,3.3
679,679,Humanities & Liberal Arts,brand,3.4,3.4
680,680,Physical Sciences,,3.6,3.6
681,681,Physical Sciences,female,3.7,3.7
682,682,Physical Sciences,unknown,3.5,3.5
683,683,Physical Sciences,brand,3.6,3.6
684,684,Physical Sciences,male,3.5,3.5
685,685,Physical Sciences,male,3.3,3.3
686,686,Physical Sciences,male,3.4,3.4
687,687,Physical Sciences,unknown,3.9,3.9
688,688,Engineering,male,4,4
689,689,Physical Sciences,unknown,3.4,3.4
690,690,Physical Sciences,brand,3.6,3.6
691,691,Psychology & Social Work,male,3.5,3.5
692,692,Psychology & Social Work,brand,3.4,3.4
693,693,Psychology & Social Work,male,3.4,3.4
694,694,Psychology & Social Work,male,3.5,3.5
695,695,Psychology & Social Work,male,3.6,3.6
696,696,Psychology & Social Work,female,3.9,3.9
697,697,Psychology & Social Work,brand,3.4,3.4
698,698,Law & Public Policy,male,3.7,3.7
699,699,Law & Public Policy,male,3.5,3.5
700,700,Law & Public Policy,unknown,3.8,3.8
701,701,Psychology & Social Work,brand,3.8,3.8
702,702,Psychology & Social Work,brand,4.1,4.1
703,703,Social Science,female,4.1,4.1
704,704,Social Science,female,3.8,3.8
705,705,Humanities & Liberal Arts,female,3.5,3.5
706,706,Social Science,brand,4.1,4.1
707,707,Social Science,female,3.6,3.6
708,708,Social Science,female,3.3,3.3
709,709,Social Science,brand,3.3,3.3
710,710,Social Science,male,3.1,3.1
711,711,Social Science,female,3.4,3.4
712,712,Industrial Arts & Consumer Services,brand,3.4,3.4
713,713,Industrial Arts & Consumer Services,male,3.4,3.4
714,714,Industrial Arts & Consumer Services,brand,3.3,3.3
715,715,Arts,female,3.4,3.4
716,716,Arts,male,3.6,3.6
717,717,Arts,male,3.5,3.5
718,718,Arts,brand,3.3,3.3
719,719,Arts,brand,3.3,3.3
720,720,Arts,male,3.4,3.4
721,721,Humanities & Liberal Arts,brand,3.7,3.7
722,722,Arts,female,3.2,3.2
723,723,Arts,male,3.4,3.4
724,724,Health,female,3.3,3.3
725,725,Health,female,3.3,3.3
726,726,Health,male,3.3,3.3
727,727,Health,female,4.1,4.1
728,728,Health,female,4.7,4.7
729,729,Health,male,4.8,4.8
730,730,Health,female,3.9,3.9
731,731,Health,male,4.2,4.2
732,732,Health,female,4,4
733,733,Health,male,4.3,4.3
734,734,Health,female,4.6,4.6
735,735,Business,male,4.7,4.7
736,736,Business,unknown,4.7,4.7
737,737,Business,brand,4.1,4.1
738,738,Business,brand,4.3,4.3
739,739,Business,female,4.5,4.5
740,740,Business,female,4.6,4.6
741,741,Business,male,4.4,4.4
742,742,Business,brand,4.6,4.6
743,743,Business,male,4.2,4.2
744,744,Business,male,4.5,4.5
745,745,Business,female,3.9,3.9
746,746,Business,unknown,4.4,4.4
747,747,Business,female,3.3,3.3
748,748,Humanities & Liberal Arts,female,3.4,3.4
749,749,Humanities & Liberal Arts,female,4.9,4.9
750,750,Education,,3.9,3.9
751,751,Biology & Life Science,female,4.2,4.2
752,752,Biology & Life Science,brand,4,4
753,753,Biology & Life Science,male,4,4
754,754,Biology & Life Science,brand,4.1,4.1
755,755,Biology & Life Science,male,3.8,3.8
756,756,Biology & Life Science,female,3.8,3.8
757,757,Biology & Life Science,male,3.5,3.5
758,758,Biology & Life Science,female,3.6,3.6
759,759,Biology & Life Science,female,3.6,3.6
760,760,Biology & Life Science,male,4.1,4.1
761,761,Biology & Life Science,female,4.4,4.4
762,762,Biology & Life Science,male,4.1,4.1
763,763,Computers & Mathematics,brand,4.3,4.3
764,764,Computers & Mathematics,brand,3.9,3.9
765,765,Computers & Mathematics,unknown,3.8,3.8
766,766,Industrial Arts & Consumer Services,female,4.3,4.3
767,767,Interdisciplinary,male,3.9,3.9
768,768,Humanities & Liberal Arts,male,4.1,4.1
769,769,Health,brand,4.6,4.6
770,770,Computers & Mathematics,brand,4.5,4.5
771,771,Biology & Life Science,male,3.9,3.9
772,772,Social Science,male,4,4
773,773,Industrial Arts & Consumer Services,male,3.7,3.7
774,774,Humanities & Liberal Arts,female,4.1,4.1
775,775,Humanities & Liberal Arts,brand,3.6,3.6
776,776,Physical Sciences,unknown,3.8,3.8
777,777,Physical Sciences,brand,3.7,3.7
778,778,Physical Sciences,male,3.7,3.7
779,779,Physical Sciences,female,3.8,3.8
780,780,Physical Sciences,male,4,4
781,781,Physical Sciences,female,4,4
782,782,Physical Sciences,female,4.3,4.3
783,783,Physical Sciences,female,4.1,4.1
784,784,Engineering,male,3.8,3.8
785,785,Physical Sciences,male,4.2,4.2
786,786,Physical Sciences,brand,4.3,4.3
787,787,Psychology & Social Work,male,3.5,3.5
788,788,Psychology & Social Work,male,3.7,3.7
789,789,Psychology & Social Work,female,4.2,4.2
790,790,Psychology & Social Work,male,4.3,4.3
791,791,Psychology & Social Work,male,4.1,4.1
792,792,Psychology & Social Work,male,4,4
793,793,Psychology & Social Work,brand,4,4
794,794,Law & Public Policy,female,4.5,4.5
795,795,Law & Public Policy,female,4.3,4.3
796,796,Law & Public Policy,male,3.8,3.8
797,797,Psychology & Social Work,brand,3.4,3.4
798,798,Psychology & Social Work,female,4.1,4.1
799,799,Social Science,male,4.1,4.1
800,800,Social Science,female,4,4
801,801,Humanities & Liberal Arts,male,4.2,4.2
802,802,Social Science,male,3.3,3.3
803,803,Social Science,female,4.4,4.4
804,804,Social Science,male,4.5,4.5
805,805,Social Science,male,4,4
806,806,Social Science,brand,4.2,4.2
807,807,Social Science,female,3.8,3.8
808,808,Industrial Arts & Consumer Services,female,4.4,4.4
809,809,Industrial Arts & Consumer Services,male,4.2,4.2
810,810,Industrial Arts & Consumer Services,female,4.8,4.8
811,811,Arts,female,4.2,4.2
812,812,Arts,brand,4.6,4.6
813,813,Arts,brand,4.1,4.1
814,814,Arts,female,4,4
815,815,Arts,female,4.6,4.6
816,816,Arts,male,4.2,4.2
817,817,Humanities & Liberal Arts,brand,3.8,3.8
818,818,Arts,brand,4.3,4.3
819,819,Arts,brand,4.4,4.4
820,820,Health,male,4.3,4.3
821,821,Health,male,4.5,4.5
822,822,Health,male,4.4,4.4
823,823,Health,male,4.9,4.9
824,824,Health,brand,4.6,4.6
825,825,Health,brand,4,4
826,826,Health,brand,4.6,4.6
827,827,Health,male,3.9,3.9
828,828,Health,male,3.8,3.8
829,829,Health,male,3.5,3.5
830,830,Health,male,4.3,4.3
831,831,Business,male,4.1,4.1
832,832,Business,female,3.8,3.8
833,833,Business,male,4.5,4.5
834,834,Business,female,3.8,3.8
835,835,Business,male,3.9,3.9
836,836,Business,male,4.2,4.2
837,837,Business,female,4,4
838,838,Business,female,4,4
839,839,Business,brand,4,4
840,840,Business,brand,4.3,4.3
841,841,Business,brand,4.2,4.2
842,842,Business,brand,4.9,4.9
843,843,Business,male,4.2,4.2
844,844,Humanities & Liberal Arts,brand,4.3,4.3
845,845,Humanities & Liberal Arts,male,4.4,4.4
846,846,Education,female,3.6,3.6
847,847,Biology & Life Science,unknown,3.8,3.8
848,848,Biology & Life Science,female,3.9,3.9
849,849,Biology & Life Science,male,3.9,3.9
850,850,Biology & Life Science,brand,4.2,4.2
851,851,Biology & Life Science,female,4.9,4.9
852,852,Biology & Life Science,male,4.3,4.3
853,853,Biology & Life Science,female,4,4
854,854,Biology & Life Science,male,3.8,3.8
855,855,Biology & Life Science,brand,4,4
856,856,Biology & Life Science,brand,4.1,4.1
857,857,Biology & Life Science,male,3.9,3.9
858,858,Biology & Life Science,brand,3.9,3.9
859,859,Computers & Mathematics,brand,3.9,3.9
860,860,Computers & Mathematics,brand,3.9,3.9
861,861,Computers & Mathematics,brand,4.4,4.4
862,862,Industrial Arts & Consumer Services,female,4,4
863,863,Interdisciplinary,male,4.1,4.1
864,864,Humanities & Liberal Arts,female,4.2,4.2
865,865,Health,female,4.2,4.2
866,866,Computers & Mathematics,female,2.9,2.9
867,867,Biology & Life Science,male,2.8,2.8
868,868,Social Science,female,2.8,2.8
869,869,Industrial Arts & Consumer Services,male,2.9,2.9
870,870,Humanities & Liberal Arts,male,2.8,2.8
871,871,Humanities & Liberal Arts,female,3,3
872,872,Physical Sciences,female,0,0
873,873,Physical Sciences,female,0,0
874,874,Physical Sciences,female,0,0
875,875,Physical Sciences,male,0,0
876,876,Physical Sciences,brand,2.9,2.9
877,877,Physical Sciences,female,3,3
878,878,Physical Sciences,female,2.9,2.9
879,879,Physical Sciences,brand,0,0
880,880,Engineering,female,0,0
881,881,Physical Sciences,male,0,0
882,882,Physical Sciences,female,2.8,2.8
883,883,Psychology & Social Work,male,3.4,3.4
884,884,Psychology & Social Work,male,3.4,3.4
885,885,Psychology & Social Work,male,3.8,3.8
886,886,Psychology & Social Work,brand,3.6,3.6
887,887,Psychology & Social Work,brand,3.6,3.6
888,888,Psychology & Social Work,male,0,0
889,889,Psychology & Social Work,brand,0,0
890,890,Law & Public Policy,male,0,0
891,891,Law & Public Policy,male,2.1,2.1
892,892,Law & Public Policy,brand,4,4
893,893,Psychology & Social Work,brand,4.1,4.1
894,894,Psychology & Social Work,female,3.2,3.2
895,895,Social Science,female,2.7,2.7
896,896,Social Science,female,3.4,3.4
897,897,Humanities & Liberal Arts,male,2.4,2.4
898,898,Social Science,female,0,0
899,899,Social Science,male,2.8,2.8
900,900,Social Science,female,0,0
901,901,Social Science,brand,0,0
902,902,Social Science,male,0,0
903,903,Social Science,male,0,0
904,904,Industrial Arts & Consumer Services,female,0,0
905,905,Industrial Arts & Consumer Services,male,0,0
906,906,Industrial Arts & Consumer Services,female,0,0
907,907,Arts,male,0,0
908,908,Arts,male,0,0
909,909,Arts,male,0,0
910,910,Arts,female,3,3
911,911,Arts,brand,3.2,3.2
912,912,Arts,male,2.8,2.8
913,913,Humanities & Liberal Arts,female,0,0
914,914,Arts,female,2.8,2.8
915,915,Arts,brand,3.1,3.1
916,916,Health,male,3,3
917,917,Health,male,3.1,3.1
918,918,Health,female,2.9,2.9
919,919,Health,female,0,0
920,920,Health,male,0,0
921,921,Health,female,0,0
922,922,Health,brand,3.3,3.3
923,923,Health,female,3,3
924,924,Health,brand,2.6,2.6
925,925,Health,female,2.9,2.9
926,926,Health,brand,2.9,2.9
927,927,Business,female,3.1,3.1
928,928,Business,male,0,0
929,929,Business,female,0,0
930,930,Business,female,0,0
931,931,Business,male,3.2,3.2
932,932,Business,female,3.4,3.4
933,933,Business,male,3.3,3.3
934,934,Business,male,2.7,2.7
935,935,Business,female,3.4,3.4
936,936,Business,unknown,3.3,3.3
937,937,Business,male,2.6,2.6
938,938,Business,male,3.3,3.3
939,939,Business,male,3.4,3.4
940,940,Humanities & Liberal Arts,male,2.7,2.7
941,941,Humanities & Liberal Arts,male,2.6,2.6
942,942,Education,brand,2.7,2.7
943,943,Biology & Life Science,male,3.4,3.4
944,944,Biology & Life Science,female,4.5,4.5
945,945,Biology & Life Science,female,3.6,3.6
946,946,Biology & Life Science,brand,3.5,3.5
947,947,Biology & Life Science,brand,3.8,3.8
948,948,Biology & Life Science,brand,3.5,3.5
949,949,Biology & Life Science,male,3.6,3.6
950,950,Biology & Life Science,female,3.7,3.7
951,951,Biology & Life Science,male,3.6,3.6
952,952,Biology & Life Science,male,3.5,3.5
953,953,Biology & Life Science,female,3.6,3.6
954,954,Biology & Life Science,unknown,3.5,3.5
955,955,Computers & Mathematics,brand,3.6,3.6
956,956,Computers & Mathematics,male,3.8,3.8
957,957,Computers & Mathematics,female,3.5,3.5
958,958,Industrial Arts & Consumer Services,female,3.6,3.6
959,959,Interdisciplinary,female,3.8,3.8
960,960,Humanities & Liberal Arts,male,3.5,3.5
961,961,Health,unknown,4.1,4.1
962,962,Computers & Mathematics,brand,2.9,2.9
963,963,Biology & Life Science,brand,2.9,2.9
964,964,Social Science,brand,2.5,2.5
965,965,Industrial Arts & Consumer Services,female,3.1,3.1
966,966,Humanities & Liberal Arts,male,3,3
967,967,Humanities & Liberal Arts,brand,3.4,3.4
968,968,Physical Sciences,male,3.3,3.3
969,969,Physical Sciences,brand,3.1,3.1
970,970,Physical Sciences,female,3.1,3.1
971,971,Physical Sciences,brand,0,0
972,972,Physical Sciences,female,0,0
973,973,Physical Sciences,female,0,0
974,974,Physical Sciences,female,0,0
975,975,Physical Sciences,brand,0,0
976,976,Engineering,brand,0,0
977,977,Physical Sciences,female,0,0
978,978,Physical Sciences,brand,0,0
979,979,Psychology & Social Work,brand,2.8,2.8
980,980,Psychology & Social Work,female,2.7,2.7
981,981,Psychology & Social Work,brand,2.7,2.7
982,982,Psychology & Social Work,female,2.7,2.7
983,983,Psychology & Social Work,brand,2.8,2.8
984,984,Psychology & Social Work,female,2.7,2.7
985,985,Psychology & Social Work,female,3.2,3.2
986,986,Law & Public Policy,male,3.4,3.4
987,987,Law & Public Policy,brand,3.3,3.3
988,988,Law & Public Policy,male,0,0
989,989,Psychology & Social Work,female,3,3
990,990,Psychology & Social Work,male,3.3,3.3
991,991,Social Science,female,2.8,2.8
992,992,Social Science,female,3.1,3.1
993,993,Humanities & Liberal Arts,male,2.8,2.8
994,994,Social Science,male,3,3
995,995,Social Science,male,0,0
996,996,Social Science,unknown,0,0
997,997,Social Science,brand,0,0
998,998,Social Science,brand,0,0
999,999,Social Science,brand,0,0
1000,1000,Industrial Arts & Consumer Services,male,0,0
1001,1001,Industrial Arts & Consumer Services,unknown,0,0
1002,1002,Industrial Arts & Consumer Services,brand,0,0
1003,1003,Arts,female,0,0
1004,1004,Arts,male,0,0
1005,1005,Arts,male,2.6,2.6
1006,1006,Arts,male,2.9,2.9
1007,1007,Arts,brand,0,0
1008,1008,Arts,male,0,0
1009,1009,Humanities & Liberal Arts,brand,3.1,3.1
1010,1010,Arts,male,0,0
1011,1011,Arts,male,0,0
1012,1012,Health,female,3.1,3.1
1013,1013,Health,brand,3.1,3.1
1014,1014,Health,male,2.9,2.9
1015,1015,Health,male,0,0
1016,1016,Health,male,0,0
1017,1017,Health,male,0,0
1018,1018,Health,female,0,0
1019,1019,Health,male,0,0
1020,1020,Health,female,0,0
1021,1021,Health,brand,2.7,2.7
1022,1022,Health,female,2.7,2.7
1023,1023,Business,female,0,0
1024,1024,Business,male,0,0
1025,1025,Business,male,0,0
1026,1026,Business,male,0,0
1027,1027,Business,male,3,3
1028,1028,Business,brand,3.3,3.3
1029,1029,Business,female,3.1,3.1
1030,1030,Business,male,3.1,3.1
1031,1031,Business,brand,2.8,2.8
1032,1032,Business,male,2.7,2.7
1033,1033,Business,brand,3.1,3.1
1034,1034,Business,brand,2.9,2.9
1035,1035,Business,female,2.7,2.7
1036,1036,Humanities & Liberal Arts,female,3.6,3.6
1037,1037,Humanities & Liberal Arts,brand,0,0
1038,1038,Education,male,0,0
1039,1039,Biology & Life Science,brand,0,0
1040,1040,Biology & Life Science,female,0,0
1041,1041,Biology & Life Science,female,0,0
1042,1042,Biology & Life Science,female,0,0
1043,1043,Biology & Life Science,unknown,0,0
1044,1044,Biology & Life Science,brand,0,0
1045,1045,Biology & Life Science,unknown,0,0
1046,1046,Biology & Life Science,brand,0,0
1047,1047,Biology & Life Science,male,3,3
1048,1048,Biology & Life Science,brand,0,0
1049,1049,Biology & Life Science,female,0,0
1050,1050,Biology & Life Science,female,0,0
1051,1051,Computers & Mathematics,male,0,0
1052,1052,Computers & Mathematics,brand,0,0
1053,1053,Computers & Mathematics,female,2.9,2.9
1054,1054,Industrial Arts & Consumer Services,brand,3.1,3.1
1055,1055,Interdisciplinary,female,2.9,2.9
1056,1056,Humanities & Liberal Arts,male,2.9,2.9
1057,1057,Health,brand,0,0
1058,1058,Computers & Mathematics,female,0,0
1059,1059,Biology & Life Science,female,0,0
1060,1060,Social Science,unknown,0,0
1061,1061,Industrial Arts & Consumer Services,male,0,0
1062,1062,Humanities & Liberal Arts,male,0,0
1063,1063,Humanities & Liberal Arts,unknown,0,0
1064,1064,Physical Sciences,male,3.2,3.2
1065,1065,Physical Sciences,female,2.5,2.5
1066,1066,Physical Sciences,male,3.5,3.5
1067,1067,Physical Sciences,brand,0,0
1068,1068,Physical Sciences,brand,0,0
1069,1069,Physical Sciences,brand,2.7,2.7
1070,1070,Physical Sciences,unknown,3,3
1071,1071,Physical Sciences,male,3,3
1072,1072,Engineering,brand,2.9,2.9
1073,1073,Physical Sciences,male,3,3
1074,1074,Physical Sciences,brand,3.1,3.1
1075,1075,Psychology & Social Work,male,2.9,2.9
1076,1076,Psychology & Social Work,female,3,3
1077,1077,Psychology & Social Work,male,0,0
1078,1078,Psychology & Social Work,female,3,3
1079,1079,Psychology & Social Work,male,2.9,2.9
1080,1080,Psychology & Social Work,brand,3.2,3.2
1081,1081,Psychology & Social Work,female,3.4,3.4
1082,1082,Law & Public Policy,female,2.9,2.9
1083,1083,Law & Public Policy,brand,3,3
1084,1084,Law & Public Policy,female,3.2,3.2
1085,1085,Psychology & Social Work,female,3.1,3.1
1086,1086,Psychology & Social Work,brand,3.3,3.3
1087,1087,Social Science,male,3.4,3.4
1088,1088,Social Science,female,3.5,3.5
1089,1089,Humanities & Liberal Arts,brand,3.1,3.1
1090,1090,Social Science,female,0,0
1091,1091,Social Science,female,0,0
1092,1092,Social Science,female,0,0
1093,1093,Social Science,male,0,0
1094,1094,Social Science,male,0,0
1095,1095,Social Science,female,2.9,2.9
1096,1096,Industrial Arts & Consumer Services,female,3,3
1097,1097,Industrial Arts & Consumer Services,male,2.8,2.8
1098,1098,Industrial Arts & Consumer Services,male,2.8,2.8
1099,1099,Arts,male,2.6,2.6
1100,1100,Arts,male,3,3
1101,1101,Arts,female,3.1,3.1
1102,1102,Arts,male,3.1,3.1
1103,1103,Arts,female,3,3
1104,1104,Arts,female,3,3
1105,1105,Humanities & Liberal Arts,female,0,0
1106,1106,Arts,brand,0,0
1107,1107,Arts,unknown,0,0
1108,1108,Health,male,0,0
1109,1109,Health,female,0,0
1110,1110,Health,female,0,0
1111,1111,Health,brand,0,0
1112,1112,Health,brand,0,0
1113,1113,Health,brand,0,0
1114,1114,Health,female,3,3
1115,1115,Health,female,3.1,3.1
1116,1116,Health,female,3.3,3.3
1117,1117,Health,brand,2.8,2.8
1118,1118,Health,brand,3,3
1119,1119,Business,brand,3.6,3.6
1120,1120,Business,male,3.9,3.9
1121,1121,Business,unknown,0,0
1122,1122,Business,male,0,0
1123,1123,Business,brand,2.5,2.5
1124,1124,Business,female,3.4,3.4
1125,1125,Business,male,3.3,3.3
1126,1126,Business,brand,3.4,3.4
1127,1127,Business,brand,3.2,3.2
1128,1128,Business,brand,2.9,2.9
1129,1129,Business,female,2.6,2.6
1130,1130,Business,female,3.3,3.3
1131,1131,Business,brand,3.2,3.2
1132,1132,Humanities & Liberal Arts,female,3,3
1133,1133,Humanities & Liberal Arts,female,2.7,2.7
1134,1134,Education,brand,2.6,2.6
1135,1135,Biology & Life Science,brand,3.3,3.3
1136,1136,Biology & Life Science,male,3.1,3.1
